,date,crop_type,soil_type,soil_ph,temperature,humidity,wind_speed,n,p,k,crop_yield,soil_quality,year,state,avg_rainfall_mm
,10-06-2020,Cotton,Clay,6.25,39.27150093,60.72849907,7.202660176,66,55,48,0,49.29166667,2020,Odisha,1365
,11-06-2020,Cotton,Saline,8,34.84924616,65.15075384,7.489235391,71.5,60.5,54,0,15.5,2020,Odisha,1365
,12-06-2020,Cotton,Saline,8,35.45017989,64.54982011,16.45861258,71.5,60.5,54,0,15.5,2020,Odisha,1365
,13-06-2020,Cotton,Sandy,6.75,36.48660157,63.51339843,5.948793605,55,44,36,0,39.375,2020,Odisha,1365
,14-06-2020,Cotton,Peaty,5.5,32.47802034,67.52197966,13.83776242,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,15-06-2020,Cotton,Saline,8,38.89235535,61.10764465,9.222993668,71.5,60.5,54,0,15.5,2020,Odisha,1365
,16-06-2020,Cotton,Loamy,6.5,37.88897499,62.11102501,10.80300227,77,66,60,0,67.66666667,2020,Odisha,1365
,17-06-2020,Cotton,Clay,6.25,41.30645277,58.69354723,10.28978036,66,55,48,0,49.29166667,2020,Odisha,1365
,18-06-2020,Cotton,Loamy,6.5,44.349543,55.650457,12.17724575,77,66,60,0,67.66666667,2020,Odisha,1365
,19-06-2020,Cotton,Clay,6.25,32.08528471,67.91471529,10.46385649,66,55,48,0,49.29166667,2020,Odisha,1365
,20-06-2020,Cotton,Saline,8,33.91459468,66.08540532,12.4200074,71.5,60.5,54,0,15.5,2020,Odisha,1365
,21-06-2020,Cotton,Loamy,6.5,37.47933983,62.52066017,8.74722543,77,66,60,0,67.66666667,2020,Odisha,1365
,22-06-2020,Cotton,Clay,6.25,36.79099355,63.20900645,6.285034194,66,55,48,0,49.29166667,2020,Odisha,1365
,23-06-2020,Cotton,Sandy,6.75,38.05290143,61.94709857,9.026910703,55,44,36,0,39.375,2020,Odisha,1365
,24-06-2020,Cotton,Peaty,5.5,29.91664581,70.08335419,16.85840674,60.5,49.5,42,0.469567947,25.33333333,2020,Odisha,1365
,25-06-2020,Cotton,Peaty,5.5,44.26103944,55.73896056,11.85072621,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,26-06-2020,Cotton,Sandy,6.75,31.91726405,68.08273595,8.908940719,55,44,36,0,39.375,2020,Odisha,1365
,27-06-2020,Cotton,Saline,8,44.09963871,55.90036129,15.22054267,71.5,60.5,54,0,15.5,2020,Odisha,1365
,28-06-2020,Cotton,Peaty,5.5,31.49686411,68.50313589,12.77167986,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,29-06-2020,Cotton,Peaty,5.5,39.83828858,60.16171142,11.12221256,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,30-06-2020,Cotton,Peaty,5.5,27.93587213,72.06412787,7.973382761,60.5,49.5,42,12.94216165,25.33333333,2020,Odisha,1365
,01-07-2020,Cotton,Saline,8,32.0651854,67.9348146,9.834031399,71.5,60.5,54,0,15.5,2020,Odisha,1365
,02-07-2020,Cotton,Loamy,6.5,45.05384678,54.94615322,13.03943002,77,66,60,0,67.66666667,2020,Odisha,1365
,03-07-2020,Cotton,Saline,8,33.98514512,66.01485488,10.72144919,71.5,60.5,54,0,15.5,2020,Odisha,1365
,04-07-2020,Cotton,Saline,8,41.01194113,58.98805887,6.033910394,71.5,60.5,54,0,15.5,2020,Odisha,1365
,05-07-2020,Cotton,Clay,6.25,40.52630015,59.47369985,11.47938685,66,55,48,0,49.29166667,2020,Odisha,1365
,06-07-2020,Cotton,Loamy,6.5,38.42577696,61.57422304,7.622559187,77,66,60,0,67.66666667,2020,Odisha,1365
,07-07-2020,Cotton,Sandy,6.75,40.52868295,59.47131705,12.19862326,55,44,36,0,39.375,2020,Odisha,1365
,08-07-2020,Cotton,Clay,6.25,34.99725578,65.00274422,13.12267267,66,55,48,0,49.29166667,2020,Odisha,1365
,09-07-2020,Cotton,Sandy,6.75,36.30824572,63.69175428,12.375542,55,44,36,0,39.375,2020,Odisha,1365
,10-07-2020,Cotton,Peaty,5.5,39.02384482,60.97615518,11.07300157,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,11-07-2020,Cotton,Sandy,6.75,34.67143459,65.32856541,8.438953644,55,44,36,0,39.375,2020,Odisha,1365
,12-07-2020,Cotton,Clay,6.25,38.73250278,61.26749722,14.77024992,66,55,48,0,49.29166667,2020,Odisha,1365
,13-07-2020,Cotton,Peaty,5.5,29.6896067,70.3103933,6.851009663,60.5,49.5,42,1.625553925,25.33333333,2020,Odisha,1365
,14-07-2020,Cotton,Saline,8,34.67847913,65.32152087,11.93918201,71.5,60.5,54,0,15.5,2020,Odisha,1365
,15-07-2020,Cotton,Peaty,5.5,37.55081662,62.44918338,9.737864202,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,16-07-2020,Cotton,Sandy,6.75,34.59562272,65.40437728,11.74088619,55,44,36,0,39.375,2020,Odisha,1365
,17-07-2020,Cotton,Peaty,5.5,28.49557913,71.50442087,10.15694216,60.5,49.5,42,7.310487948,25.33333333,2020,Odisha,1365
,18-07-2020,Cotton,Clay,6.25,37.65028287,62.34971713,13.13112586,66,55,48,0,49.29166667,2020,Odisha,1365
,19-07-2020,Cotton,Loamy,6.5,28.32350095,71.67649905,13.14430391,77,66,60,15.66238091,67.66666667,2020,Odisha,1365
,20-07-2020,Cotton,Saline,8,37.50782687,62.49217313,11.2249542,71.5,60.5,54,0,15.5,2020,Odisha,1365
,21-07-2020,Cotton,Loamy,6.5,28.00206616,71.99793384,9.098301245,77,66,60,16.47998065,67.66666667,2020,Odisha,1365
,22-07-2020,Cotton,Clay,6.25,33.16499671,66.83500329,6.831640246,66,55,48,0,49.29166667,2020,Odisha,1365
,23-07-2020,Cotton,Sandy,6.75,41.61175846,58.38824154,7.768590848,55,44,36,0,39.375,2020,Odisha,1365
,24-07-2020,Cotton,Clay,6.25,28.31226416,71.68773584,9.228024432,66,55,48,12.57199234,49.29166667,2020,Odisha,1365
,25-07-2020,Cotton,Saline,8,36.62575638,63.37424362,3.741064095,71.5,60.5,54,0,15.5,2020,Odisha,1365
,26-07-2020,Cotton,Clay,6.25,28.25489884,71.74510116,7.23388408,66,55,48,13.63115009,49.29166667,2020,Odisha,1365
,27-07-2020,Cotton,Loamy,6.5,34.74141353,65.25858647,9.888508033,77,66,60,0,67.66666667,2020,Odisha,1365
,28-07-2020,Cotton,Saline,8,36.94961545,63.05038455,7.061644445,71.5,60.5,54,0,15.5,2020,Odisha,1365
,29-07-2020,Cotton,Loamy,6.5,40.30497219,59.69502781,13.31720775,77,66,60,0,67.66666667,2020,Odisha,1365
,30-07-2020,Cotton,Saline,8,34.66766368,65.33233632,11.30162871,71.5,60.5,54,0,15.5,2020,Odisha,1365
,31-07-2020,Cotton,Saline,8,47.11645754,52.88354246,8.537630447,71.5,60.5,54,0,15.5,2020,Odisha,1365
,01-08-2020,Cotton,Peaty,5.5,39.91467622,60.08532378,12.3445257,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,02-08-2020,Cotton,Peaty,5.5,32.66676459,67.33323541,9.129405777,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,03-08-2020,Cotton,Peaty,5.5,31.3807035,68.6192965,13.86608758,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,04-08-2020,Cotton,Clay,6.25,36.42811465,63.57188535,13.21636731,66,55,48,0,49.29166667,2020,Odisha,1365
,05-08-2020,Cotton,Saline,8,33.80626986,66.19373014,11.61458654,71.5,60.5,54,0,15.5,2020,Odisha,1365
,06-08-2020,Cotton,Sandy,6.75,45.38350432,54.61649568,3.147948772,55,44,36,0,39.375,2020,Odisha,1365
,07-08-2020,Cotton,Saline,8,47.23648594,52.76351406,10.18571918,71.5,60.5,54,0,15.5,2020,Odisha,1365
,08-08-2020,Cotton,Clay,6.25,34.50704773,65.49295227,10.34738797,66,55,48,0,49.29166667,2020,Odisha,1365
,09-08-2020,Cotton,Clay,6.25,34.76959228,65.23040772,9.228364245,66,55,48,0,49.29166667,2020,Odisha,1365
,10-08-2020,Cotton,Peaty,5.5,37.77665805,62.22334195,15.33564875,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,11-08-2020,Cotton,Clay,6.25,35.02315749,64.97684251,11.36955564,66,55,48,0,49.29166667,2020,Odisha,1365
,12-08-2020,Cotton,Saline,8,29.3608244,70.6391756,9.063893836,71.5,60.5,54,3.623386575,15.5,2020,Odisha,1365
,13-08-2020,Cotton,Loamy,6.5,32.52278054,67.47721946,6.986242308,77,66,60,0,67.66666667,2020,Odisha,1365
,14-08-2020,Cotton,Saline,8,21.72139965,78.27860035,5.889378093,71.5,60.5,54,51.37505607,15.5,2020,Odisha,1365
,15-08-2020,Cotton,Peaty,5.5,28.42576503,71.57423497,12.30491456,60.5,49.5,42,10.34652751,25.33333333,2020,Odisha,1365
,16-08-2020,Cotton,Sandy,6.75,39.92100765,60.07899235,11.18306151,55,44,36,0,39.375,2020,Odisha,1365
,17-08-2020,Cotton,Saline,8,30.55385545,69.44614455,8.572949334,71.5,60.5,54,0,15.5,2020,Odisha,1365
,18-08-2020,Cotton,Peaty,5.5,32.84217353,67.15782647,14.197308,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,19-08-2020,Cotton,Clay,6.25,32.78818466,67.21181534,13.45084636,66,55,48,0,49.29166667,2020,Odisha,1365
,20-08-2020,Cotton,Peaty,5.5,25.19930333,74.80069667,13.78503673,60.5,49.5,42,28.54035787,25.33333333,2020,Odisha,1365
,21-08-2020,Cotton,Saline,8,37.11968009,62.88031991,6.957177725,71.5,60.5,54,0,15.5,2020,Odisha,1365
,22-08-2020,Cotton,Peaty,5.5,31.46375248,68.53624752,7.106723348,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,23-08-2020,Cotton,Saline,8,35.37772352,64.62227648,10.21639886,71.5,60.5,54,0,15.5,2020,Odisha,1365
,24-08-2020,Cotton,Loamy,6.5,30.31000942,69.68999058,14.47355589,77,66,60,0,67.66666667,2020,Odisha,1365
,25-08-2020,Cotton,Peaty,5.5,36.40843898,63.59156102,10.47341491,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,26-08-2020,Cotton,Sandy,6.75,35.66121941,64.33878059,10.02978131,55,44,36,0,39.375,2020,Odisha,1365
,27-08-2020,Cotton,Loamy,6.5,35.24514973,64.75485027,11.70050526,77,66,60,0,67.66666667,2020,Odisha,1365
,28-08-2020,Cotton,Peaty,5.5,36.13141519,63.86858481,10.83952962,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,29-08-2020,Cotton,Saline,8,36.75612141,63.24387859,12.91111186,71.5,60.5,54,0,15.5,2020,Odisha,1365
,30-08-2020,Cotton,Peaty,5.5,47.15310646,52.84689354,8.42693054,60.5,49.5,42,0,25.33333333,2020,Odisha,1365
,31-08-2020,Cotton,Peaty,5.5,22.45213162,77.54786838,10.63975961,60.5,49.5,42,43.08511845,25.33333333,2020,Odisha,1365
,01-09-2020,Cotton,Sandy,6.75,17.50758266,80,11.1237128,55,44,36,55.34398566,39.375,2020,Odisha,1365
,02-09-2020,Cotton,Peaty,5.5,22.39923348,77.60076652,14.48670104,60.5,49.5,42,44.41317978,25.33333333,2020,Odisha,1365
,03-09-2020,Cotton,Sandy,6.75,18.18250476,80,10.26958056,55,44,36,53.33730276,39.375,2020,Odisha,1365
,04-09-2020,Cotton,Saline,8,20.23800283,79.76199717,9.918069593,71.5,60.5,54,62.62705765,15.5,2020,Odisha,1365
,05-09-2020,Cotton,Sandy,6.75,21.30623266,78.69376734,15.90190363,55,44,36,58.69065732,39.375,2020,Odisha,1365
,06-09-2020,Cotton,Loamy,6.5,21.47067641,78.52932359,11.62392409,77,66,60,88.60879333,67.66666667,2020,Odisha,1365
,07-09-2020,Cotton,Loamy,6.5,16.12158787,80,9.945032087,77,66,60,66.03955323,67.66666667,2020,Odisha,1365
,08-09-2020,Cotton,Loamy,6.5,16.9096608,80,10.74973784,77,66,60,71.8819365,67.66666667,2020,Odisha,1365
,09-09-2020,Cotton,Saline,8,21.87615305,78.12384695,9.484548711,71.5,60.5,54,50.36515363,15.5,2020,Odisha,1365
,10-09-2020,Cotton,Saline,8,13.78505762,80,11.81594568,71.5,60.5,54,28.54173947,15.5,2020,Odisha,1365
,11-09-2020,Cotton,Saline,8,11.19415328,80,8.375032902,71.5,60.5,54,8.642390243,15.5,2020,Odisha,1365
,12-09-2020,Cotton,Sandy,6.75,21.41287033,78.58712967,10.90523266,55,44,36,61.40483852,39.375,2020,Odisha,1365
,13-09-2020,Cotton,Sandy,6.75,17.21123432,80,13.35767049,55,44,36,53.27854261,39.375,2020,Odisha,1365
,14-09-2020,Cotton,Clay,6.25,14.46290825,80,4.685328687,66,55,48,30.9110509,49.29166667,2020,Odisha,1365
,15-09-2020,Cotton,Sandy,6.75,10.81010606,80,7.653254058,55,44,36,5.726600879,39.375,2020,Odisha,1365
,16-09-2020,Cotton,Saline,8,15.1165414,80,9.357136221,71.5,60.5,54,42.76283234,15.5,2020,Odisha,1365
,17-09-2020,Cotton,Sandy,6.75,22.33422102,77.66577898,5.531766918,55,44,36,47.65629315,39.375,2020,Odisha,1365
,18-09-2020,Cotton,Loamy,6.5,16.91288954,80,9.344980073,77,66,60,72.66424872,67.66666667,2020,Odisha,1365
,19-09-2020,Cotton,Saline,8,26.16162825,73.83837175,10.18597194,71.5,60.5,54,22.96516705,15.5,2020,Odisha,1365
,20-09-2020,Cotton,Saline,8,14.00256943,80,9.747834191,71.5,60.5,54,28.05971084,15.5,2020,Odisha,1365
,21-09-2020,Cotton,Peaty,5.5,15.9557888,80,13.00169319,60.5,49.5,42,40.68561003,25.33333333,2020,Odisha,1365
,22-09-2020,Cotton,Saline,8,12.2188085,80,10.0022943,71.5,60.5,54,15.08869613,15.5,2020,Odisha,1365
,23-09-2020,Cotton,Clay,6.25,21.15904461,78.84095539,15.10718522,66,55,48,74.89662266,49.29166667,2020,Odisha,1365
,24-09-2020,Cotton,Sandy,6.75,21.63538258,78.36461742,7.510563039,55,44,36,57.73495136,39.375,2020,Odisha,1365
,25-09-2020,Cotton,Saline,8,15.51546586,80,12.2506601,71.5,60.5,54,34.49259973,15.5,2020,Odisha,1365
,26-09-2020,Cotton,Loamy,6.5,24.57628229,75.42371771,11.89795663,77,66,60,54.69146567,67.66666667,2020,Odisha,1365
,27-09-2020,Cotton,Peaty,5.5,23.55087242,76.44912758,12.92983435,60.5,49.5,42,45.0399107,25.33333333,2020,Odisha,1365
,28-09-2020,Cotton,Loamy,6.5,24.02703234,75.97296766,8.242546551,77,66,60,53.30525452,67.66666667,2020,Odisha,1365
,29-09-2020,Cotton,Clay,6.25,16.18818866,80,14.45605627,66,55,48,39.5545885,49.29166667,2020,Odisha,1365
,30-09-2020,Cotton,Saline,8,18.49879635,80,8.630625958,71.5,60.5,54,54.90558015,15.5,2020,Odisha,1365
,01-10-2020,Cotton,Peaty,5.5,17.22334792,80,9.08914163,60.5,49.5,42,44.70667703,25.33333333,2020,Odisha,1365
,02-10-2020,Cotton,Saline,8,26.19693,73.80307,3.69879636,71.5,60.5,54,26.2914662,15.5,2020,Odisha,1365
,03-10-2020,Cotton,Peaty,5.5,15.64256604,80,6.824435143,60.5,49.5,42,35.24676804,25.33333333,2020,Odisha,1365
,04-10-2020,Cotton,Loamy,6.5,25.60448716,74.39551284,9.649565608,77,66,60,39.78289287,67.66666667,2020,Odisha,1365
,05-10-2020,Cotton,Loamy,6.5,19.41416365,80,11.48339919,77,66,60,89.60024708,67.66666667,2020,Odisha,1365
,06-10-2020,Cotton,Sandy,6.75,19.99028962,80,7.646486198,55,44,36,53.76396812,39.375,2020,Odisha,1365
,07-10-2020,Cotton,Loamy,6.5,27.11822408,72.88177592,7.102862396,77,66,60,28.49554829,67.66666667,2020,Odisha,1365
,08-10-2020,Cotton,Sandy,6.75,13.73032327,80,10.76857908,55,44,36,28.96876047,39.375,2020,Odisha,1365
,09-10-2020,Cotton,Sandy,6.75,6.913227961,80,12.45605121,55,44,36,0,39.375,2020,Odisha,1365
,10-10-2020,Cotton,Clay,6.25,17.40758864,80,10.79132385,66,55,48,72.29518533,49.29166667,2020,Odisha,1365
,11-10-2020,Cotton,Loamy,6.5,24.37566277,75.62433723,9.087062328,77,66,60,62.32527535,67.66666667,2020,Odisha,1365
,12-10-2020,Cotton,Sandy,6.75,19.32227593,80,7.066516329,55,44,36,58.72287714,39.375,2020,Odisha,1365
,13-10-2020,Cotton,Clay,6.25,19.82592092,80,14.070689,66,55,48,72.99992332,49.29166667,2020,Odisha,1365
,14-10-2020,Cotton,Saline,8,21.81108401,78.18891599,13.24830494,71.5,60.5,54,54.74959605,15.5,2020,Odisha,1365
,15-10-2020,Cotton,Loamy,6.5,29.89730071,70.10269929,8.416890152,77,66,60,0.88332946,67.66666667,2020,Odisha,1365
,16-10-2020,Cotton,Peaty,5.5,17.24506807,80,9.064724067,60.5,49.5,42,51.65767906,25.33333333,2020,Odisha,1365
,17-10-2020,Cotton,Sandy,6.75,19.13299933,80,7.941197694,55,44,36,66.89182405,39.375,2020,Odisha,1365
,18-10-2020,Cotton,Saline,8,20.590337,79.409663,3.492489683,71.5,60.5,54,64.87122566,15.5,2020,Odisha,1365
,19-10-2020,Cotton,Saline,8,21.57989841,78.42010159,8.97628915,71.5,60.5,54,47.07618936,15.5,2020,Odisha,1365
,20-10-2020,Cotton,Sandy,6.75,24.84450285,75.15549715,10.49868488,55,44,36,31.22338841,39.375,2020,Odisha,1365
,21-10-2020,Cotton,Loamy,6.5,17.59696951,80,6.997066272,77,66,60,63.76208471,67.66666667,2020,Odisha,1365
,22-10-2020,Cotton,Clay,6.25,15.65965756,80,11.8285005,66,55,48,51.32316938,49.29166667,2020,Odisha,1365
,23-10-2020,Cotton,Loamy,6.5,17.29560608,80,5.46125694,77,66,60,74.29540345,67.66666667,2020,Odisha,1365
,24-10-2020,Cotton,Saline,8,22.98714464,77.01285536,9.736898026,71.5,60.5,54,44.07984346,15.5,2020,Odisha,1365
,25-10-2020,Cotton,Sandy,6.75,23.34460594,76.65539406,3.332316932,55,44,36,36.8246274,39.375,2020,Odisha,1365
,26-10-2020,Cotton,Clay,6.25,28.01236427,71.98763573,10.10746639,66,55,48,12.61171159,49.29166667,2020,Odisha,1365
,27-10-2020,Cotton,Sandy,6.75,11.34361074,80,6.69518894,55,44,36,7.764592322,39.375,2020,Odisha,1365
,28-10-2020,Cotton,Sandy,6.75,25.06080721,74.93919279,9.688683089,55,44,36,30.61690999,39.375,2020,Odisha,1365
,29-10-2020,Cotton,Peaty,5.5,19.72243774,80,11.06277517,60.5,49.5,42,50.84816557,25.33333333,2020,Odisha,1365
,30-10-2020,Cotton,Saline,8,17.87664877,80,5.820904972,71.5,60.5,54,46.33154901,15.5,2020,Odisha,1365
,31-10-2020,Cotton,Loamy,6.5,12.29581402,80,12.02491387,77,66,60,26.11533593,67.66666667,2020,Odisha,1365
,01-11-2020,Cotton,Peaty,5.5,15.85506962,80,12.29522529,60.5,49.5,42,37.68432777,25.33333333,2020,Odisha,1365
,02-11-2020,Cotton,Saline,8,25.70306369,74.29693631,7.585652596,71.5,60.5,54,27.11312794,15.5,2020,Odisha,1365
,03-11-2020,Cotton,Saline,8,17.46756904,80,10.86889455,71.5,60.5,54,43.03189098,15.5,2020,Odisha,1365
,04-11-2020,Cotton,Clay,6.25,18.53387979,80,12.60400161,66,55,48,69.45816711,49.29166667,2020,Odisha,1365
,05-11-2020,Cotton,Sandy,6.75,19.24202044,80,12.27193703,55,44,36,45.53509446,39.375,2020,Odisha,1365
,06-11-2020,Cotton,Saline,8,29.4862822,70.5137178,13.52195781,71.5,60.5,54,3.100911867,15.5,2020,Odisha,1365
,07-11-2020,Cotton,Peaty,5.5,22.00510441,77.99489559,9.03931939,60.5,49.5,42,49.61714395,25.33333333,2020,Odisha,1365
,08-11-2020,Cotton,Sandy,6.75,16.93000818,80,10.82490227,55,44,36,50.05655435,39.375,2020,Odisha,1365
,09-11-2020,Cotton,Loamy,6.5,19.63251986,80,14.31082739,77,66,60,95.51780537,67.66666667,2020,Odisha,1365
,10-11-2020,Cotton,Clay,6.25,23.78713116,76.21286884,10.58764843,66,55,48,49.89206065,49.29166667,2020,Odisha,1365
,11-11-2020,Cotton,Sandy,6.75,9.057585764,80,8.653309868,55,44,36,0,39.375,2020,Odisha,1365
,12-11-2020,Cotton,Sandy,6.75,15.12541926,80,14.37039511,55,44,36,32.78995547,39.375,2020,Odisha,1365
,13-11-2020,Cotton,Clay,6.25,13.51801885,80,9.993384266,66,55,48,27.73998046,49.29166667,2020,Odisha,1365
,14-11-2020,Cotton,Loamy,6.5,23.09864632,76.90135368,10.94758616,77,66,60,70.61315249,67.66666667,2020,Odisha,1365
,15-11-2020,Cotton,Sandy,6.75,19.72873006,80,9.158174382,55,44,36,51.56525655,39.375,2020,Odisha,1365
,16-11-2020,Cotton,Saline,8,27.22950104,72.77049896,8.805273523,71.5,60.5,54,19.18674918,15.5,2020,Odisha,1365
,17-11-2020,Cotton,Peaty,5.5,20.39241174,79.60758826,7.942712316,60.5,49.5,42,59.77404585,25.33333333,2020,Odisha,1365
,18-11-2020,Cotton,Loamy,6.5,23.90409852,76.09590148,8.391493885,77,66,60,56.55248839,67.66666667,2020,Odisha,1365
,19-11-2020,Cotton,Loamy,6.5,24.35989249,75.64010751,9.561521294,77,66,60,45.45955983,67.66666667,2020,Odisha,1365
,20-11-2020,Cotton,Sandy,6.75,21.99306207,78.00693793,13.69800249,55,44,36,45.44302956,39.375,2020,Odisha,1365
,21-11-2020,Cotton,Saline,8,13.73629534,80,10.66056112,71.5,60.5,54,22.50101485,15.5,2020,Odisha,1365
,22-11-2020,Cotton,Saline,8,12.77652231,80,11.81123338,71.5,60.5,54,16.49180762,15.5,2020,Odisha,1365
,23-11-2020,Cotton,Peaty,5.5,24.77510983,75.22489017,11.44261076,60.5,49.5,42,30.37869848,25.33333333,2020,Odisha,1365
,24-11-2020,Cotton,Saline,8,19.54381463,80,8.632151858,71.5,60.5,54,53.33382745,15.5,2020,Odisha,1365
,25-11-2020,Cotton,Saline,8,19.43797662,80,7.433191364,71.5,60.5,54,64.35966256,15.5,2020,Odisha,1365
,26-11-2020,Cotton,Loamy,6.5,11.95909594,80,10.86801223,77,66,60,19.93603246,67.66666667,2020,Odisha,1365
,27-11-2020,Cotton,Clay,6.25,24.4714349,75.5285651,9.746182204,66,55,48,41.57525947,49.29166667,2020,Odisha,1365
,28-11-2020,Cotton,Clay,6.25,16.97986503,80,8.023625769,66,55,48,48.55231749,49.29166667,2020,Odisha,1365
,29-11-2020,Cotton,Saline,8,14.51212977,80,9.769754413,71.5,60.5,54,25.88760836,15.5,2020,Odisha,1365
,30-11-2020,Cotton,Peaty,5.5,21.3475898,78.6524102,12.86252178,60.5,49.5,42,56.39656613,25.33333333,2020,Odisha,1365
,01-12-2020,Cotton,Clay,6.25,16.54161793,80,9.624515607,66,55,48,55.19032126,49.29166667,2020,Odisha,1365
,02-12-2020,Cotton,Sandy,6.75,7.061560158,80,10.59199222,55,44,36,0,39.375,2020,Odisha,1365
,03-12-2020,Cotton,Peaty,5.5,22.40157356,77.59842644,6.480049602,60.5,49.5,42,50.17112046,25.33333333,2020,Odisha,1365
,04-12-2020,Cotton,Saline,8,27.5022164,72.4977836,8.247003031,71.5,60.5,54,11.25190014,15.5,2020,Odisha,1365
,05-12-2020,Cotton,Saline,8,14.1898783,80,5.782972522,71.5,60.5,54,27.46316513,15.5,2020,Odisha,1365
,06-12-2020,Cotton,Peaty,5.5,20.01209181,79.98790819,9.332133816,60.5,49.5,42,58.38747571,25.33333333,2020,Odisha,1365
,07-12-2020,Cotton,Clay,6.25,21.91554622,78.08445378,10.56756165,66,55,48,73.12009507,49.29166667,2020,Odisha,1365
,08-12-2020,Cotton,Saline,8,14.96032295,80,9.848441495,71.5,60.5,54,30.48722666,15.5,2020,Odisha,1365
,09-12-2020,Cotton,Loamy,6.5,16.55640243,80,9.928909824,77,66,60,59.103147,67.66666667,2020,Odisha,1365
,10-12-2020,Cotton,Saline,8,13.04653906,80,3.671623525,71.5,60.5,54,22.83546247,15.5,2020,Odisha,1365
,11-12-2020,Cotton,Saline,8,21.88360069,78.11639931,14.5263099,71.5,60.5,54,49.11687185,15.5,2020,Odisha,1365
,12-12-2020,Cotton,Saline,8,14.96910072,80,7.729787099,71.5,60.5,54,29.81020572,15.5,2020,Odisha,1365
,13-12-2020,Cotton,Clay,6.25,8.85598254,80,11.14998261,66,55,48,0,49.29166667,2020,Odisha,1365
,14-12-2020,Cotton,Sandy,6.75,20.1801984,79.8198016,3.249089686,55,44,36,66.07270977,39.375,2020,Odisha,1365
,15-12-2020,Cotton,Clay,6.25,9.782393181,80,6.292234065,66,55,48,0,49.29166667,2020,Odisha,1365
,16-12-2020,Cotton,Loamy,6.5,14.1583519,80,4.542083536,77,66,60,38.85574288,67.66666667,2020,Odisha,1365
,17-12-2020,Cotton,Clay,6.25,17.85548963,80,8.554280497,66,55,48,71.94854141,49.29166667,2020,Odisha,1365
,18-12-2020,Cotton,Clay,6.25,14.32410232,80,11.12499838,66,55,48,34.38223158,49.29166667,2020,Odisha,1365
,19-12-2020,Cotton,Clay,6.25,11.40767648,80,7.593802515,66,55,48,12.25345027,49.29166667,2020,Odisha,1365
,20-12-2020,Cotton,Clay,6.25,13.95494005,80,8.65986475,66,55,48,31.75069889,49.29166667,2020,Odisha,1365
,21-12-2020,Cotton,Clay,6.25,21.01232157,78.98767843,11.76924166,66,55,48,62.69427838,49.29166667,2020,Odisha,1365
,22-12-2020,Cotton,Sandy,6.75,15.56449016,80,13.45501435,55,44,36,36.93315105,39.375,2020,Odisha,1365
,23-12-2020,Cotton,Loamy,6.5,12.23393567,80,2.295563201,77,66,60,18.01387473,67.66666667,2020,Odisha,1365
,24-12-2020,Cotton,Clay,6.25,15.62854395,80,13.93209288,66,55,48,43.86236394,49.29166667,2020,Odisha,1365
,25-12-2020,Cotton,Clay,6.25,23.90035073,76.09964927,12.1296719,66,55,48,52.13981018,49.29166667,2020,Odisha,1365
,26-12-2020,Cotton,Peaty,5.5,20.4748955,79.5251045,5.712379484,60.5,49.5,42,57.9316522,25.33333333,2020,Odisha,1365
,27-12-2020,Cotton,Clay,6.25,22.18764832,77.81235168,11.59627528,66,55,48,64.88506877,49.29166667,2020,Odisha,1365
,28-12-2020,Cotton,Clay,6.25,20.98257061,79.01742939,9.797599652,66,55,48,71.41691363,49.29166667,2020,Odisha,1365
,29-12-2020,Cotton,Clay,6.25,6.472813238,80,9.97267975,66,55,48,0,49.29166667,2020,Odisha,1365
,30-12-2020,Cotton,Loamy,6.5,19.0677586,80,7.344816289,77,66,60,96.26324956,67.66666667,2020,Odisha,1365
,31-12-2020,Cotton,Loamy,6.5,18.01316897,80,10.76620426,77,66,60,91.70890632,67.66666667,2020,Odisha,1365
,01-01-2021,Cotton,Clay,6.25,10.13532346,80,9.743203765,66,55,48,1.062784432,49.29166667,2021,Odisha,1298
,02-01-2021,Cotton,Clay,6.25,9.734732482,80,15.38960561,66,55,48,0,49.29166667,2021,Odisha,1298
,03-01-2021,Cotton,Clay,6.25,17.44196717,80,7.752915691,66,55,48,60.49102521,49.29166667,2021,Odisha,1298
,04-01-2021,Cotton,Saline,8,23.08899822,76.91100178,14.00863135,71.5,60.5,54,49.10779335,15.5,2021,Odisha,1298
,05-01-2021,Cotton,Sandy,6.75,12.82604109,80,10.48117902,55,44,36,18.05078077,39.375,2021,Odisha,1298
